Unnamed: 0,State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-01,Parts per billion,12.913043,28.0,8.0,26.0,Parts per million,0.010833,0.023,10.0,19.0,Parts per billion,1.9020834999999998,3.0,5.5,4.0,Parts per million,0.854227,1.5,7.0,16.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-02,Parts per billion,18.695652,27.0,18.0,25.0,Parts per million,0.005875,0.013,9.0,11.0,Parts per billion,1.9714285,4.3,11.0,9.0,Parts per million,0.816667,1.2000000000000002,14.0,13.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-03,Parts per billion,17.826087,29.0,18.0,27.0,Parts per million,0.007582999999999999,0.018000000000000002,9.0,15.0,Parts per billion,2.1409089999999997,4.3,9.5,7.0,Parts per million,0.8297100000000001,1.35,9.5,15.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-04,Parts per billion,17.26087,31.0,18.0,29.0,Parts per million,0.006999999999999999,0.018000000000000002,10.0,15.0,Parts per billion,2.4479165,3.8,11.0,7.0,Parts per million,0.919565,1.65,9.0,15.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-05,Parts per billion,14.695652,30.0,18.0,28.0,Parts per million,0.008792,0.02,9.0,17.0,Parts per billion,1.948701,3.0,17.0,4.0,Parts per million,1.0020835,1.5,7.5,14.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-06,Parts per billion,17.130435000000002,35.0,18.0,33.0,Parts per million,0.008958,0.022,10.0,19.0,Parts per billion,2.1551945,3.65,11.0,6.0,Parts per million,0.844112,1.65,10.0,17.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-07,Parts per billion,20.173913,37.0,17.0,35.0,Parts per million,0.011125,0.021,9.0,18.0,Parts per billion,1.8603895000000001,2.3,16.5,4.0,Parts per million,0.6130435000000001,1.15,17.0,14.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-08,Parts per billion,20.958333,31.0,8.0,29.0,Parts per million,0.003708,0.009000000000000001,7.0,8.0,Parts per billion,1.9928569999999999,3.65,6.0,6.0,Parts per million,0.7749999999999999,1.2,11.5,11.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-09,Parts per billion,16.434783,22.0,9.0,21.0,Parts per million,0.001042,0.003,5.0,3.0,Parts per billion,1.807143,3.0,5.0,4.0,Parts per million,0.771739,1.15,17.5,13.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-10,Parts per billion,21.826087,34.0,17.0,32.0,Parts per million,0.011125,0.021,11.0,18.0,Parts per billion,2.1857145000000004,3.8,5.0,6.0,Parts per million,0.7020835,1.1,5.0,10.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-11,Parts per billion,18.875,26.0,12.0,25.0,Parts per million,0.007292,0.011,10.0,9.0,Parts per billion,1.5071430000000001,3.0,10.5,4.0,Parts per million,0.7067030000000001,0.9,8.0,10.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-12,Parts per billion,19.304348,30.0,20.0,28.0,Parts per million,0.008,0.019,8.0,16.0,Parts per billion,1.764935,4.15,13.5,7.0,Parts per million,0.6171195,0.8500000000000001,3.5,8.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-13,Parts per billion,19.086957,29.0,17.0,27.0,Parts per million,0.006375,0.013,20.0,11.0,Parts per billion,2.249351,5.949999999999999,14.0,11.0,Parts per million,0.793478,1.35,9.0,14.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-14,Parts per billion,17.391304,32.0,17.0,30.0,Parts per million,0.0075,0.016,9.0,14.0,Parts per billion,2.7448055,6.15,16.0,11.0,Parts per million,0.589221,0.95,18.0,9.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-15,Parts per billion,15.086957,30.0,18.0,28.0,Parts per million,0.008958,0.017,9.0,14.0,Parts per billion,1.89026,4.8,16.5,7.0,Parts per million,0.673913,1.2999999999999998,20.5,13.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-16,Parts per billion,22.26087,35.0,19.0,33.0,Parts per million,0.007042000000000001,0.015,9.0,13.0,Parts per billion,2.4798705,5.0,8.0,7.0,Parts per million,0.9730075,1.6,9.5,17.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-17,Parts per billion,21.217391,34.0,2.0,32.0,Parts per million,0.006999999999999999,0.015,10.0,13.0,Parts per billion,2.0967535,4.0,6.5,6.0,Parts per million,0.7645835,1.45,2.0,13.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-18,Parts per billion,17.869564999999994,24.0,19.0,23.0,Parts per million,0.008333,0.012,9.0,10.0,Parts per billion,1.9214285,5.0,17.0,7.0,Parts per million,0.6239129999999999,0.9,18.0,10.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-19,Parts per billion,13.304348,19.0,3.0,18.0,Parts per million,0.006542,0.011,8.0,9.0,Parts per billion,1.199351,2.0,8.0,3.0,Parts per million,0.6229169999999999,0.8500000000000001,14.0,10.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-20,Parts per billion,17.521739,24.0,17.0,23.0,Parts per million,0.003167,0.006,8.0,5.0,Parts per billion,1.9020834999999998,3.0,8.0,4.0,Parts per million,0.6708335000000001,1.1,8.5,13.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-21,Parts per billion,16.391304,25.0,17.0,24.0,Parts per million,0.001583,0.003,6.0,3.0,Parts per billion,1.574026,2.0,14.0,3.0,Parts per million,0.8108695,1.1,9.5,13.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-22,Parts per billion,19.478261,28.0,12.0,26.0,Parts per million,0.0024170000000000003,0.004,9.0,3.0,Parts per billion,1.9272725,3.3,14.0,6.0,Parts per million,0.844203,1.15,15.0,11.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-23,Parts per billion,18.217391,25.0,18.0,24.0,Parts per million,0.0034170000000000003,0.006999999999999999,9.0,6.0,Parts per billion,1.8974025,3.65,10.0,6.0,Parts per million,0.7399454999999999,1.15,7.5,11.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-24,Parts per billion,17.26087,31.0,17.0,29.0,Parts per million,0.005833,0.015,9.0,13.0,Parts per billion,2.1779219999999997,4.0,9.5,6.0,Parts per million,0.598098,1.1,7.0,9.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-25,Parts per billion,13.695652,20.0,18.0,19.0,Parts per million,0.008083,0.017,9.0,14.0,Parts per billion,3.1240259999999997,4.65,10.5,7.0,Parts per million,0.6578805,0.9,6.0,9.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-26,Parts per billion,12.913043,23.0,19.0,22.0,Parts per million,0.009000000000000001,0.02,10.0,17.0,Parts per billion,2.7833335,4.0,8.0,6.0,Parts per million,0.65,1.05,15.5,9.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-27,Parts per billion,17.25,25.0,18.0,24.0,Parts per million,0.005625,0.012,10.0,10.0,Parts per billion,2.3857144999999997,6.15,14.0,11.0,Parts per million,0.825,1.25,8.5,13.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-28,Parts per billion,17.304348,29.0,17.0,27.0,Parts per million,0.00725,0.02,9.0,17.0,Parts per billion,3.3078944999999997,5.65,13.0,9.0,Parts per million,0.6954450000000001,1.15,9.5,10.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-29,Parts per billion,19.347826,37.0,18.0,35.0,Parts per million,0.0040420000000000005,0.01,10.0,8.0,Parts per billion,3.5310610000000002,6.0,13.0,9.0,Parts per million,0.914855,1.65,20.5,14.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-30,Parts per billion,18.347826,30.0,18.0,28.0,Parts per million,0.005,0.011,9.0,9.0,Parts per billion,2.5,5.5,11.5,10.0,Parts per million,0.8469205,1.5,1.5,13.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-31,Parts per billion,19.333333,29.0,18.0,27.0,Parts per million,0.002958,0.006,10.0,5.0,Parts per billion,2.5333335,4.8,8.0,7.0,Parts per million,0.8401784999999999,1.1,1.5,13.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-02-03,Parts per billion,17.826087,34.0,18.0,32.0,Parts per million,0.010833,0.024,9.0,20.0,Parts per billion,1.551299,2.65,12.5,4.0,Parts per million,0.6375,1.05,20.5,11.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-02-04,Parts per billion,16.26087,31.0,7.0,29.0,Parts per million,0.020375,0.033,13.0,28.0,Parts per billion,2.34026,5.65,8.0,9.0,Parts per million,0.7355075,1.5,8.0,15.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-02-05,Parts per billion,15.181818,34.0,18.0,32.0,Parts per million,0.01675,0.03,9.0,25.0,Parts per billion,1.574026,2.8,8.0,4.0,Parts per million,0.5022725,1.15,19.0,10.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-02-06,Parts per billion,21.117647,34.0,19.0,32.0,Parts per million,0.013166999999999998,0.025,11.0,21.0,Parts per billion,1.8019479999999999,2.5,8.0,4.0,Parts per million,0.628788,1.15,7.5,11.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-02-07,Parts per billion,20.7,40.0,19.0,38.0,Parts per million,0.012294,0.031,10.0,26.0,Parts per billion,1.8285715,3.0,8.0,6.0,Parts per million,0.5580879999999999,1.05,19.5,10.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-02-08,Parts per billion,22.391304,42.0,22.0,40.0,Parts per million,0.014042,0.032,10.0,27.0,Parts per billion,2.0727275,5.0,6.0,7.0,Parts per million,0.674547,1.25,4.5,11.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-02-09,Parts per billion,22.782609,46.0,19.0,43.0,Parts per million,0.012458,0.029,10.0,25.0,Parts per billion,2.2435065,4.0,10.0,6.0,Parts per million,0.6956519999999999,1.3,19.0,11.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-02-10,Parts per billion,26.391304,42.0,19.0,40.0,Parts per million,0.011792,0.031,10.0,26.0,Parts per billion,2.0666665,4.3,12.5,7.0,Parts per million,0.9228259999999999,1.45,7.5,14.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-02-11,Parts per billion,29.521739,47.0,15.0,44.0,Parts per million,0.008167,0.018000000000000002,9.0,15.0,Parts per billion,2.4344155,4.65,11.0,7.0,Parts per million,0.8770835,1.55,8.5,15.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-02-12,Parts per billion,20.217391,33.0,2.0,31.0,Parts per million,0.008583,0.016,6.0,14.0,Parts per billion,1.9642855,3.0,5.0,4.0,Parts per million,0.6359845,1.05,2.0,11.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-02-13,Parts per billion,13.608695999999998,26.0,13.0,25.0,Parts per million,0.014542,0.026,20.0,22.0,Parts per billion,2.0,2.45,8.0,4.0,Parts per million,0.5244070000000001,0.75,6.0,8.0
