Unnamed: 0,State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2006-01,Parts per billion,17.695652,33.0,17.0,31.0,Parts per million,0.013916999999999999,0.028999999999999998,10.0,25.0,Parts per billion,2.3544645,4.6,11.0,7.0,Parts per million,0.5391305000000001,1.0,9.0,9.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2006-02,Parts per billion,18.5,33.5,18.0,31.5,Parts per million,0.0176455,0.034,10.0,29.0,Parts per billion,1.72077925,3.5,10.25,6.0,Parts per million,0.5496375,0.975,7.0,9.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2006-03,Parts per billion,11.25,28.0,9.0,26.0,Parts per million,0.028167,0.039,10.0,33.0,Parts per billion,1.11875,2.0,7.0,3.0,Parts per million,0.359692,0.55,6.5,6.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2006-04,Parts per billion,10.02173925,23.0,6.75,21.75,Parts per million,0.030250250000000003,0.04425,10.5,37.75,Parts per billion,1.6117695,2.3,9.0,3.75,Parts per million,0.386413,0.575,6.0,6.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2006-05,Parts per billion,10.169383999999999,21.0,12.0,20.0,Parts per million,0.033229,0.048,10.0,40.5,Parts per billion,1.6520834999999998,2.15,8.5,3.5,Parts per million,0.3272645,0.4,5.0,5.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2006-06,Parts per billion,8.6853865,18.0,7.5,17.0,Parts per million,0.031771,0.04725,10.0,40.25,Parts per billion,1.55229975,2.2249999999999996,8.0,4.25,Parts per million,0.34288925000000003,0.45,6.0,5.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2006-07,Parts per billion,8.775815000000001,18.0,8.0,17.0,Parts per million,0.030958,0.053,10.0,45.0,Parts per billion,1.7113634999999998,2.8,9.0,5.0,Parts per million,0.325,0.4,5.5,5.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2006-08,Parts per billion,8.523551,18.5,14.0,17.5,Parts per million,0.0299375,0.0465,10.5,39.5,Parts per billion,2.0333335,3.15,10.5,5.0,Parts per million,0.31304350000000003,0.4,6.0,5.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2006-09,Parts per billion,12.663948999999999,24.5,19.0,23.5,Parts per million,0.026750000000000003,0.0465,10.0,39.5,Parts per billion,2.24583325,3.4,10.75,6.0,Parts per million,0.31503625,0.5,6.75,5.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2006-10,Parts per billion,16.625,33.0,18.0,31.0,Parts per million,0.020125,0.037000000000000005,10.0,31.0,Parts per billion,1.9474025000000001,3.0,11.0,4.0,Parts per million,0.38519699999999996,0.7,7.0,7.0
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2006-11,Parts per billion,15.0923915,31.0,18.0,29.0,Parts per million,0.014458499999999999,0.028499999999999998,9.0,24.5,Parts per billion,1.82240275,3.15,11.0,6.0,Parts per million,0.5041665,0.95,11.25,8.5
,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2006-12,Parts per billion,18.347826,32.0,18.0,30.0,Parts per million,0.0085,0.021,9.0,18.0,Parts per billion,1.2833335,2.65,11.0,4.0,Parts per million,0.6369564999999999,1.15,9.5,11.0
,4,19,1011,"1237 S. BEVERLY , TUCSON",Arizona,Pima,Tucson,2006-01,Parts per billion,14.395833,24.0,15.0,22.5,Parts per million,0.019708,0.0335,10.0,28.5,Parts per billion,0.9083334999999999,2.8,9.5,6.0,Parts per million,0.3666665,0.55,7.0,6.0
,4,19,1011,"1237 S. BEVERLY , TUCSON",Arizona,Pima,Tucson,2006-02,Parts per billion,12.43749975,23.5,14.0,22.5,Parts per million,0.025552,0.038500000000000006,10.5,32.75,Parts per billion,1.2833335,3.075,10.75,6.0,Parts per million,0.26666675,0.4,5.25,4.5
