Unnamed: 0,State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
,8,31,2,2105 BROADWAY,Colorado,Denver,Denver,2016-01,Parts per billion,28.891303999999998,47.35,13.0,44.0,Parts per million,0.013674,0.0275,9.0,25.5,Parts per billion,1.2895835,2.45,11.0,3.5,Parts per million,0.4375,0.8400000000000001,9.5,9.0
,8,31,2,2105 BROADWAY,Colorado,Denver,Denver,2016-02,Parts per billion,20.2487315,40.25,11.5,37.5,Parts per million,0.0231045,0.0345,10.0,32.0,Parts per billion,0.4988095,1.6,8.5,2.0,Parts per million,0.329167,0.55,8.0,5.5
,8,31,2,2105 BROADWAY,Colorado,Denver,Denver,2016-03,Parts per billion,15.561012,31.35,12.5,29.0,Parts per million,0.027271000000000004,0.039,10.0,36.0,Parts per billion,0.5270835,1.35,8.0,2.0,Parts per million,0.288125,0.42,7.0,5.0
,10,3,2004,MLK BLVD AND JUSTISON ST.,Delaware,New Castle,Wilmington,2016-01,Parts per billion,17.179167,33.2,7.0,31.0,Parts per million,0.017083,0.027000000000000003,10.0,25.0,Parts per billion,1.2583335,1.85,13.0,3.0,Parts per million,0.3086455,0.455,7.5,5.0
,10,3,2004,MLK BLVD AND JUSTISON ST.,Delaware,New Castle,Wilmington,2016-02,Parts per billion,15.529167000000001,28.3,7.0,26.0,Parts per million,0.017458,0.026000000000000002,9.0,24.0,Parts per billion,0.3583335,1.15,10.5,1.0,Parts per million,0.2964165,0.4525,7.0,5.0
,10,3,2004,MLK BLVD AND JUSTISON ST.,Delaware,New Castle,Wilmington,2016-03,Parts per billion,6.7451384999999995,16.05,6.0,14.5,Parts per million,0.034103999999999995,0.043,11.0,40.0,Parts per billion,0.37083325,1.0750000000000002,10.75,1.0,Parts per million,0.1949165,0.23525000000000001,4.25,2.0
,10,3,2004,MLK BLVD AND JUSTISON ST.,Delaware,New Castle,Wilmington,2016-04,Parts per billion,9.714583,23.0,6.0,21.5,Parts per million,0.035419000000000006,0.043,10.5,40.0,Parts per billion,0.43333325,1.175,8.25,1.0,Parts per million,0.204308,0.28125,5.5,2.0
,13,89,2,"2390-B Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,2016-01,Parts per billion,12.7125,25.3,19.0,24.0,Parts per million,0.016916999999999998,0.026000000000000002,10.0,24.0,Parts per billion,0.26875,0.55,7.5,0.0,Parts per million,0.2369015,0.3675,9.5,3.0
,13,89,2,"2390-B Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,2016-02,Parts per billion,15.857895000000001,45.2,20.0,42.0,Parts per million,0.002,0.002,22.0,2.0,Parts per billion,0.2645835,0.55,22.0,0.0,Parts per million,0.243396,0.547,22.5,5.0
,13,89,2,"2390-B Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,2016-03,Parts per billion,10.408333,31.9,21.0,29.0,Parts per million,0.024125,0.039,11.0,36.0,Parts per billion,0.14642850000000002,0.45,7.5,0.0,Parts per million,0.2868485,0.544,7.0,5.0
,17,163,10,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,2016-01,Parts per billion,11.841667,25.7,6.0,24.0,Parts per million,0.020041999999999997,0.027999999999999997,9.0,26.0,Parts per billion,1.1395834999999999,3.25,13.0,4.0,Parts per million,0.2958335,0.4,3.5,5.0
,17,163,10,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,2016-02,Parts per billion,6.886364,12.6,16.0,11.0,Parts per million,0.025792000000000002,0.031,10.0,29.0,Parts per billion,0.234783,0.6,11.0,0.0,Parts per million,0.202389,0.265,1.0,2.0
,17,163,10,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,2016-03,Parts per billion,5.9272730000000005,13.1,17.0,12.0,Parts per million,0.026083,0.034,10.0,31.0,Parts per billion,0.2,0.5,11.0,0.0,Parts per million,0.208364,0.293,6.0,2.0
,17,163,10,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,2016-04,Parts per billion,5.611364,9.85,17.0,8.5,Parts per million,0.030479,0.039,10.5,36.0,Parts per billion,0.22173900000000002,0.6,8.0,0.0,Parts per million,0.20920450000000002,0.2585,1.75,2.0
,18,97,78,"3120 E. 30TH ST., WASHINGTON PARK",Indiana,Marion,Indianapolis (Remainder),2016-01,Parts per billion,14.245832999999998,22.950000000000003,9.0,21.5,Parts per million,0.0221665,0.027000000000000003,10.0,25.0,Parts per billion,0.37604175,1.0750000000000002,10.75,1.0,Parts per million,0.20416675,0.30000000000000004,4.75,3.0
,18,97,78,"3120 E. 30TH ST., WASHINGTON PARK",Indiana,Marion,Indianapolis (Remainder),2016-02,Parts per billion,13.9645835,26.0,8.0,24.0,Parts per million,0.026333500000000003,0.034,10.0,31.0,Parts per billion,0.22916675,0.75,11.0,0.5,Parts per million,0.22499999999999998,0.32499999999999996,6.25,3.0
,18,97,78,"3120 E. 30TH ST., WASHINGTON PARK",Indiana,Marion,Indianapolis (Remainder),2016-03,Parts per billion,13.5854165,22.8,7.0,21.5,Parts per million,0.027229,0.037500000000000006,10.0,34.5,Parts per billion,0.164014,0.675,9.25,0.0,Parts per million,0.22916675,0.3,3.5,3.0
,18,97,78,"3120 E. 30TH ST., WASHINGTON PARK",Indiana,Marion,Indianapolis (Remainder),2016-04,Parts per billion,10.566667,27.0,18.0,25.0,Parts per million,0.033667,0.048,11.0,44.0,Parts per billion,0.3333335,0.7,10.0,0.0,Parts per million,0.2416665,0.35,9.5,3.0
,19,153,30,"1907 CARPENTER, DES MOINES IOWA",Iowa,Polk,Des Moines,2016-04,Parts per billion,5.0041665,11.649999999999999,8.0,10.0,Parts per million,0.031219,0.03975,10.75,36.75,Parts per billion,0.04751550000000001,0.15000000000000002,8.5,0.0,Parts per million,0.20046725000000004,0.23325,6.75,2.0
,19,153,30,"1907 CARPENTER, DES MOINES IOWA",Iowa,Polk,Des Moines,2016-05,Parts per billion,5.769565,17.6,15.0,16.0,Parts per million,0.036896,0.048,10.5,44.0,Parts per billion,0.004762,0.05,8.5,0.0,Parts per million,0.2082285,0.3425,10.0,3.0
,19,163,15,10TH ST. & VINE ST. DAVENPORT,Iowa,Scott,Davenport,2016-05,Parts per billion,5.854545,13.7,21.0,12.0,Parts per million,0.033375,0.045,10.0,42.0,Parts per billion,0.090683,0.4,8.0,0.0,Parts per million,0.201894,0.3025,9.5,3.0
,20,209,21,"1210 N. 10TH ST.,JFK RECREATION CENTER",Kansas,Wyandotte,Kansas City,2016-01,Parts per billion,13.604167000000002,31.3,18.0,29.0,Parts per million,0.018625,0.027000000000000003,9.0,25.0,Parts per billion,1.45625,2.55,13.0,3.0,Parts per million,0.3021875,0.47700000000000004,9.5,5.0
,20,209,21,"1210 N. 10TH ST.,JFK RECREATION CENTER",Kansas,Wyandotte,Kansas City,2016-02,Parts per billion,12.29375,28.7,10.0,26.5,Parts per million,0.0244165,0.033,10.0,31.0,Parts per billion,1.15416675,1.8,9.0,3.0,Parts per million,0.24916649999999999,0.355,8.25,3.0
,20,209,21,"1210 N. 10TH ST.,JFK RECREATION CENTER",Kansas,Wyandotte,Kansas City,2016-03,Parts per billion,8.329167,27.0,17.0,25.0,Parts per million,0.02475,0.037000000000000005,11.0,34.0,Parts per billion,0.2020835,0.55,10.5,0.0,Parts per million,0.194104,0.3225,8.5,3.0
,22,33,9,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,2016-01,Parts per billion,13.139582999999998,27.2,11.0,25.0,Parts per million,0.0200415,0.030500000000000006,10.0,28.0,Parts per billion,0.4524845,1.2,11.5,1.0,Parts per million,0.2297915,0.327,7.5,3.0
,22,33,9,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,2016-02,Parts per billion,12.96875,26.65,11.0,25.0,Parts per million,0.0236875,0.035500000000000004,10.0,32.5,Parts per billion,0.8083334999999999,1.5,10.5,2.0,Parts per million,0.2291665,0.3315,8.0,3.5
,22,33,9,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,2016-03,Parts per billion,9.004166999999997,21.35,12.5,19.5,Parts per million,0.029104,0.0405,10.0,37.5,Parts per billion,0.4375,0.9,10.5,0.5,Parts per million,0.2104165,0.28,4.5,2.5
,22,33,9,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,2016-04,Parts per billion,11.8,21.4,5.0,20.0,Parts per million,0.030958,0.043,10.0,40.0,Parts per billion,1.0770834999999999,1.75,8.0,1.0,Parts per million,0.20395850000000001,0.26,3.0,2.0
,23,5,29,"356 State Street, Portland,  Maine",Maine,Cumberland,Portland,2016-01,Parts per billion,13.841667000000001,29.7,7.0,27.0,Parts per million,0.019375,0.027000000000000003,9.0,25.0,Parts per billion,1.25,2.35,8.0,3.0,Parts per million,0.30833350000000004,0.4,7.0,5.0
,23,5,29,"356 State Street, Portland,  Maine",Maine,Cumberland,Portland,2016-02,Parts per billion,14.745833,31.2,8.0,29.0,Parts per million,0.023,0.03,9.0,28.0,Parts per billion,0.939524,1.7,8.0,3.0,Parts per million,0.313479,0.455,7.0,5.0
,23,5,29,"356 State Street, Portland,  Maine",Maine,Cumberland,Portland,2016-03,Parts per billion,12.441667,28.3,7.0,26.0,Parts per million,0.029375,0.038,10.0,35.0,Parts per billion,0.9041665000000001,1.75,8.0,2.0,Parts per million,0.2835415,0.4,6.0,4.0
,23,5,29,"356 State Street, Portland,  Maine",Maine,Cumberland,Portland,2016-04,Parts per billion,9.16875,25.675,11.0,24.25,Parts per million,0.031625,0.040999999999999995,9.75,38.0,Parts per billion,0.49866075,1.1500000000000001,7.25,1.25,Parts per million,0.28926125,0.36975,5.25,4.0
,23,5,29,"356 State Street, Portland,  Maine",Maine,Cumberland,Portland,2016-05,Parts per billion,3.45,14.1,7.0,13.0,Parts per million,0.027833,0.036000000000000004,10.0,33.0,Parts per billion,0.033333499999999995,0.15000000000000002,7.0,0.0,Parts per million,0.2545205,0.3215,7.5,3.0
,29,510,85,"BLAIR STREET: 3247 Blair Street, St. Louis, MO 63107",Missouri,St. Louis City,St. Louis,2016-01,Parts per billion,13.01875,28.5,7.0,26.5,Parts per million,0.0220415,0.027999999999999997,9.0,26.0,Parts per billion,0.96732475,2.5,12.5,3.5,Parts per million,0.28947925,0.35550000000000004,5.75,4.0
,29,510,85,"BLAIR STREET: 3247 Blair Street, St. Louis, MO 63107",Missouri,St. Louis City,St. Louis,2016-03,Parts per billion,11.884211,27.4,7.0,25.0,Parts per million,0.024666999999999998,0.033,10.0,31.0,Parts per billion,0.983442,1.7000000000000002,13.0,3.0,Parts per million,0.32075,0.4545,10.5,5.0
,33,15,18,150 Pillsbury Rd,New Hampshire,Rockingham,Not in a city,2016-01,Parts per billion,2.545833,6.8,8.0,6.0,Parts per million,0.029457999999999998,0.033,10.0,31.0,Parts per billion,0.71875,1.15,7.5,1.0,Parts per million,0.195979,0.236,6.0,2.0
,33,15,18,150 Pillsbury Rd,New Hampshire,Rockingham,Not in a city,2016-02,Parts per billion,3.191667,6.95,14.5,6.5,Parts per million,0.033687499999999995,0.04,10.0,37.0,Parts per billion,0.7670032499999999,1.2,7.0,1.0,Parts per million,0.201625,0.23425,7.75,2.0
,36,81,124,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,2016-01,Parts per billion,19.1875,34.9,16.0,32.0,Parts per million,0.017833,0.025,9.0,23.0,Parts per billion,1.1916665000000002,2.45,8.0,3.0,Parts per million,0.247833,0.3375,8.0,3.0
,36,81,124,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,2016-02,Parts per billion,18.2125,31.0,6.0,29.0,Parts per million,0.02125,0.028999999999999998,9.0,27.0,Parts per billion,0.809317,1.95,8.5,3.0,Parts per million,0.2261665,0.325,9.0,3.0
,36,81,124,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,2016-03,Parts per billion,14.054167000000001,31.9,8.0,29.0,Parts per million,0.028332999999999997,0.037000000000000005,10.0,34.0,Parts per billion,0.6208335,1.7,9.0,1.0,Parts per million,0.2165835,0.332,9.5,3.0
,36,81,124,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,2016-04,Parts per billion,13.48,30.0,7.0,28.0,Parts per million,0.032167,0.042,9.0,39.0,Parts per billion,0.30625,0.75,12.5,0.0,Parts per million,0.21062899999999998,0.31,6.0,3.0
,37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,2016-04,Parts per billion,4.9125,13.9,7.0,12.0,Parts per million,0.0385,0.05,11.0,46.0,Parts per billion,0.156211,0.45,10.0,0.0,Parts per million,0.201087,0.3025,5.5,3.0
,37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,2016-05,Parts per billion,5.470833,12.6,8.0,11.0,Parts per million,0.034125,0.047,10.0,44.0,Parts per billion,0.092381,0.30000000000000004,9.5,0.0,Parts per million,0.21060399999999999,0.3045,10.0,3.0
,37,183,14,3801 SPRING FOREST RD.,North Carolina,Wake,Raleigh,2016-01,Parts per billion,6.834783,18.7,18.0,17.0,Parts per million,0.0225,0.032,9.0,30.0,Parts per billion,0.377019,0.9,9.5,1.0,Parts per million,0.2563915,0.4460000000000001,9.5,5.0
,37,183,14,3801 SPRING FOREST RD.,North Carolina,Wake,Raleigh,2016-02,Parts per billion,5.482609,17.1,8.0,16.0,Parts per million,0.029708,0.038,10.0,35.0,Parts per billion,0.263354,0.65,8.0,0.0,Parts per million,0.2242065,0.348,4.5,3.0
,37,183,14,3801 SPRING FOREST RD.,North Carolina,Wake,Raleigh,2016-03,Parts per billion,5.495652,17.4,17.0,16.0,Parts per million,0.034957999999999996,0.045,10.0,42.0,Parts per billion,0.231677,0.5,10.0,0.0,Parts per million,0.227812,0.377,8.5,3.0
,38,17,1004,4266 40TH AVE NORTH,North Dakota,Cass,Not in a city,2016-01,Parts per billion,5.908333,12.0,14.0,11.0,Parts per million,0.02375,0.03,9.0,28.0,Parts per billion,0.3,0.45,10.0,0.0,Parts per million,0.1875415,0.2085,8.5,2.0
,38,17,1004,4266 40TH AVE NORTH,North Dakota,Cass,Not in a city,2016-02,Parts per billion,3.85,9.3,10.0,8.0,Parts per million,0.026958,0.032,9.0,30.0,Parts per billion,0.2229165,0.3,8.0,0.0,Parts per million,0.1902915,0.2045,8.0,2.0
,38,17,1004,4266 40TH AVE NORTH,North Dakota,Cass,Not in a city,2016-03,Parts per billion,3.145833,8.5,7.0,8.0,Parts per million,0.026417000000000003,0.034,10.0,31.0,Parts per billion,0.1958335,0.2,5.0,0.0,Parts per million,0.190354,0.203,7.0,2.0
,39,35,60,E. 14TH & ORANGE,Ohio,Cuyahoga,Cleveland,2016-01,Parts per billion,8.0,20.0,8.0,19.0,Parts per million,0.021792,0.028999999999999998,10.0,27.0,Parts per billion,0.9166665,3.5,13.0,7.0,Parts per million,0.25145300000000004,0.4005,8.5,5.0
,39,35,60,E. 14TH & ORANGE,Ohio,Cuyahoga,Cleveland,2016-02,Parts per billion,6.304348,16.0,7.0,15.0,Parts per million,0.024541999999999998,0.03,11.0,28.0,Parts per billion,1.5251549999999998,7.9,13.0,12.0,Parts per million,0.250902,0.3835,9.0,3.0
